Image				Compared with		Change Score		Contours		Status
c10-1623900048802.png         c10-1623898673581.png         0.0                 0              Current Image removed
c10-1623900392596.png         c10-1623898673581.png         0.0                 0              Current Image removed
c10-1623900736470.png         c10-1623898673581.png         0.0                 0              Current Image removed
c10-1623901080202.png         c10-1623898673581.png         0.0                 0              Current Image removed
c10-1623901423986.png         c10-1623898673581.png         0.0                 0              Current Image removed
c10-1623901767886.png         c10-1623898673581.png         563.0               1              Current Image Retained
c10-1623902111594.png         c10-1623901767886.png         0.0                 0              Current Image removed
c10-1623902455278.png         c10-1623901767886.png         0.0                 0              Current Image removed
c10-1623902798931.png         c10-1623901767886.png         0.0                 0              Current Image removed
c10-1623903142426.png         c10-1623901767886.png         0.0                 0              Current Image removed
c10-1623903486166.png         c10-1623901767886.png         0.0                 0              Current Image removed
c10-1623903829982.png         c10-1623901767886.png         0.0                 0              Current Image removed
c10-1623904173797.png         c10-1623901767886.png         1940.0              2              Current Image Retained
c10-1623904517473.png         c10-1623904173797.png         34710.5             5              Current Image Retained
c10-1623904861138.png         c10-1623904517473.png         59337.5             6              Current Image Retained
c10-1623905204852.png         c10-1623904861138.png         82943.5             7              Current Image Retained
c10-1623905548701.png         c10-1623905204852.png         62862.5             6              Current Image Retained
c10-1623905892576.png         c10-1623905548701.png         49343.0             4              Current Image Retained
c10-1623906236331.png         c10-1623905892576.png         39907.0             5              Current Image Retained
c10-1623906579975.png         c10-1623906236331.png         32786.5             9              Current Image Retained
c10-1623906923570.png         c10-1623906579975.png         23655.5             11             Current Image Retained
c10-1623907267276.png         c10-1623906923570.png         16416.0             9              Current Image Retained
c10-1623907610882.png         c10-1623907267276.png         8300.0              5              Current Image Retained
c10-1623907954734.png         c10-1623907610882.png         6209.0              5              Current Image Retained
c10-1623908298527.png         c10-1623907954734.png         5864.0              5              Current Image Retained
c10-1623908642398.png         c10-1623908298527.png         4824.5              4              Current Image Retained
c10-1623908986286.png         c10-1623908642398.png         4185.5              4              Current Image Retained
c10-1623909330198.png         c10-1623908986286.png         1110.0              1              Current Image Retained
c10-1623909674154.png         c10-1623909330198.png         945.5               1              Current Image Retained
c10-1623910803632.png         c10-1623909674154.png         9186.0              9              Current Image Retained
c10-1623910865640.png         c10-1623910803632.png         0.0                 0              Current Image removed
c10-1623911227602.png         c10-1623910803632.png         570.5               1              Current Image Retained
c10-1623911589212.png         c10-1623911227602.png         0.0                 0              Current Image removed
c10-1623911950906.png         c10-1623911227602.png         626.5               1              Current Image Retained
c10-1623912312466.png         c10-1623911950906.png         0.0                 0              Current Image removed
c10-1623912673903.png         c10-1623911950906.png         0.0                 0              Current Image removed
c10-1623913035298.png         c10-1623911950906.png         0.0                 0              Current Image removed
c10-1623913396898.png         c10-1623911950906.png         0.0                 0              Current Image removed
c10-1623913758221.png         c10-1623911950906.png         10252.0             2              Current Image Retained
c10-1623914119849.png         c10-1623913758221.png         9712.0              1              Current Image Retained
c20-1616768818959.png         c20-1616768476276.png         14406.0             2              Current Image Retained
c20-1616769161716.png         c20-1616768818959.png         0.0                 0              Current Image removed
c20-1616769504539.png         c20-1616768818959.png         0.0                 0              Current Image removed
c20-1616769847190.png         c20-1616768818959.png         0.0                 0              Current Image removed
c20-1616770189783.png         c20-1616768818959.png         2018.0              2              Current Image Retained
c20-1616770532520.png         c20-1616770189783.png         659.5               1              Current Image Retained
c20-1616770875120.png         c20-1616770532520.png         17788.0             1              Current Image Retained
c20-1616771217916.png         c20-1616770875120.png         9442.5              5              Current Image Retained
c20-1616771560513.png         c20-1616771217916.png         0.0                 0              Current Image removed
c20-1616771903035.png         c20-1616771217916.png         819.0               1              Current Image Retained
c20-1616772245835.png         c20-1616771903035.png         18911.5             2              Current Image Retained
c20-1616772588514.png         c20-1616772245835.png         21269.0             4              Current Image Retained
c20-1616772931032.png         c20-1616772588514.png         798.5               1              Current Image Retained
c20-1616773273560.png         c20-1616772931032.png         11132.5             2              Current Image Retained
c20-1616773616156.png         c20-1616773273560.png         12829.0             5              Current Image Retained
c20-1616773958837.png         c20-1616773616156.png         27852.5             6              Current Image Retained
c20-1616774301436.png         c20-1616773958837.png         6149.5              2              Current Image Retained
c20-1616774643938.png         c20-1616774301436.png         9342.5              3              Current Image Retained
c20-1616774986621.png         c20-1616774643938.png         11167.5             3              Current Image Retained
c20-1616775329137.png         c20-1616774986621.png         12259.5             2              Current Image Retained
c20-1616775672018.png         c20-1616775329137.png         15602.5             3              Current Image Retained
c20-1616776014667.png         c20-1616775672018.png         20825.5             6              Current Image Retained
c20-1616776357476.png         c20-1616776014667.png         19795.5             6              Current Image Retained
c20-1616776699960.png         c20-1616776357476.png         23681.5             7              Current Image Retained
c20-1616777042643.png         c20-1616776699960.png         29330.5             5              Current Image Retained
c20-1616777385388.png         c20-1616777042643.png         23874.5             6              Current Image Retained
c20-1616777728231.png         c20-1616777385388.png         14438.0             5              Current Image Retained
c20-1616778070999.png         c20-1616777728231.png         15077.5             6              Current Image Retained
c20-1616778413588.png         c20-1616778070999.png         15328.5             7              Current Image Retained
c20-1616778756196.png         c20-1616778413588.png         6714.5              4              Current Image Retained
c20-1616779098618.png         c20-1616778756196.png         6461.0              2              Current Image Retained
c20-1616779441255.png         c20-1616779098618.png         7694.5              5              Current Image Retained
c20-1616779784012.png         c20-1616779441255.png         2556.0              2              Current Image Retained
c20-1616780126613.png         c20-1616779784012.png         0.0                 0              Current Image removed
c20-1616780469400.png         c20-1616779784012.png         63503.5             1              Current Image Retained
c20-1616781154870.png         c20-1616780469400.png         2811.5              2              Current Image Retained
c20-1616783552981.png         c20-1616781154870.png         1949.0              2              Current Image Retained
c20_2021_03_25__16_18_36.png  c20-1616783552981.png         92299.5             4              Current Image Retained
c20_2021_03_25__16_28_50.png  c20_2021_03_25__16_18_36.png  1392.0              1              Current Image Retained
c20_2021_03_25__17_31_37.png  c20_2021_03_25__16_28_50.png  13302.0             1              Current Image Retained
c20_2021_03_25__18_05_52.png  c20_2021_03_25__17_31_37.png  55969.5             4              Current Image Retained
c20_2021_03_25__18_11_35.png  c20_2021_03_25__18_05_52.png  9834.0              2              Current Image Retained
c20_2021_03_25__20_22_51.png  c20_2021_03_25__18_11_35.png  749.0               1              Current Image Retained
c20_2021_03_26__04_44_30.png  c20_2021_03_25__20_22_51.png  1680.5              2              Current Image Retained
c20_2021_03_26__04_50_12.png  c20_2021_03_26__04_44_30.png  511.0               1              Current Image Retained
c20_2021_03_26__05_01_37.png  c20_2021_03_26__04_50_12.png  579.5               1              Current Image Retained
c20_2021_03_26__05_41_34.png  c20_2021_03_26__05_01_37.png  90584.5             2              Current Image Retained
c20_2021_03_26__05_58_42.png  c20_2021_03_26__05_41_34.png  0.0                 0              Current Image removed
c20_2021_03_26__06_04_24.png  c20_2021_03_26__05_41_34.png  6461.0              2              Current Image Retained
c20_2021_03_26__06_38_40.png  c20_2021_03_26__06_04_24.png  9614.5              3              Current Image Retained
c20_2021_03_26__07_01_32.png  c20_2021_03_26__06_38_40.png  539.5               1              Current Image Retained
c20_2021_03_26__07_41_30.png  c20_2021_03_26__07_01_32.png  1052.5              1              Current Image Retained
c20_2021_03_26__10_04_16.png  c20_2021_03_26__07_41_30.png  7015.0              2              Current Image Retained
c20_2021_03_26__10_15_42.png  c20_2021_03_26__10_04_16.png  715.5               1              Current Image Retained
c20_2021_03_26__10_21_25.png  c20_2021_03_26__10_15_42.png  5879.0              2              Current Image Retained
c20_2021_03_26__10_27_08.png  c20_2021_03_26__10_21_25.png  1287.5              2              Current Image Retained
c20_2021_03_26__10_38_33.png  c20_2021_03_26__10_27_08.png  0.0                 0              Current Image removed
c20_2021_03_26__10_44_16.png  c20_2021_03_26__10_27_08.png  739.0               1              Current Image Retained
c20_2021_03_26__10_49_59.png  c20_2021_03_26__10_44_16.png  1400.0              1              Current Image Retained
c20_2021_03_26__10_55_41.png  c20_2021_03_26__10_49_59.png  5834.0              1              Current Image Retained
c20_2021_03_26__11_01_24.png  c20_2021_03_26__10_55_41.png  6361.0              1              Current Image Retained
c20_2021_03_26__11_07_07.png  c20_2021_03_26__11_01_24.png  8363.0              3              Current Image Retained
c20_2021_03_26__11_18_32.png  c20_2021_03_26__11_07_07.png  0.0                 0              Current Image removed
c20_2021_03_26__11_24_14.png  c20_2021_03_26__11_07_07.png  13872.0             1              Current Image Retained
c20_2021_03_26__11_29_57.png  c20_2021_03_26__11_24_14.png  22850.5             1              Current Image Retained
c20_2021_03_26__11_35_39.png  c20_2021_03_26__11_29_57.png  596.0               1              Current Image Retained
c20_2021_03_26__11_41_22.png  c20_2021_03_26__11_35_39.png  1748.5              2              Current Image Retained
c20_2021_03_26__11_47_04.png  c20_2021_03_26__11_41_22.png  1200.5              1              Current Image Retained
c20_2021_03_26__11_58_30.png  c20_2021_03_26__11_47_04.png  27514.5             2              Current Image Retained
c20_2021_03_26__12_04_12.png  c20_2021_03_26__11_58_30.png  579.0               1              Current Image Retained
c20_2021_03_26__12_21_20.png  c20_2021_03_26__12_04_12.png  11104.0             3              Current Image Retained
c20_2021_03_26__12_27_03.png  c20_2021_03_26__12_21_20.png  22771.0             2              Current Image Retained
c20_2021_03_26__12_49_53.png  c20_2021_03_26__12_27_03.png  0.0                 0              Current Image removed
c20_2021_03_26__13_01_18.png  c20_2021_03_26__12_27_03.png  13308.0             3              Current Image Retained
c20_2021_03_26__13_07_01.png  c20_2021_03_26__13_01_18.png  602.5               1              Current Image Retained
c20_2021_03_26__13_18_26.png  c20_2021_03_26__13_07_01.png  9005.5              2              Current Image Retained
c20_2021_03_26__13_24_09.png  c20_2021_03_26__13_18_26.png  0.0                 0              Current Image removed
c20_2021_03_26__13_29_51.png  c20_2021_03_26__13_18_26.png  6521.5              1              Current Image Retained
c20_2021_03_26__13_58_25.png  c20_2021_03_26__13_29_51.png  2503.5              1              Current Image Retained
c20_2021_03_26__14_04_07.png  c20_2021_03_26__13_58_25.png  6791.0              2              Current Image Retained
c20_2021_03_26__14_09_50.png  c20_2021_03_26__14_04_07.png  4092.0              1              Current Image Retained
c20_2021_03_26__14_21_16.png  c20_2021_03_26__14_09_50.png  2395.0              4              Current Image Retained
c20_2021_03_26__14_44_07.png  c20_2021_03_26__14_21_16.png  25412.5             2              Current Image Retained
c20_2021_03_26__14_49_49.png  c20_2021_03_26__14_44_07.png  0.0                 0              Current Image removed
c20_2021_03_26__14_55_32.png  c20_2021_03_26__14_44_07.png  2139.5              2              Current Image Retained
c20_2021_03_26__15_01_15.png  c20_2021_03_26__14_55_32.png  17788.0             1              Current Image Retained
c20_2021_03_26__15_12_40.png  c20_2021_03_26__15_01_15.png  13505.5             7              Current Image Retained
c20_2021_03_26__15_18_23.png  c20_2021_03_26__15_12_40.png  0.0                 0              Current Image removed
c20_2021_03_26__15_24_05.png  c20_2021_03_26__15_12_40.png  25235.0             4              Current Image Retained
c20_2021_03_26__15_29_48.png  c20_2021_03_26__15_24_05.png  21269.0             4              Current Image Retained
c20_2021_03_26__15_35_31.png  c20_2021_03_26__15_29_48.png  798.5               1              Current Image Retained
c20_2021_03_26__15_41_13.png  c20_2021_03_26__15_35_31.png  11132.5             2              Current Image Retained
c20_2021_03_26__15_46_56.png  c20_2021_03_26__15_41_13.png  12829.0             5              Current Image Retained
c20_2021_03_26__15_52_38.png  c20_2021_03_26__15_46_56.png  27852.5             6              Current Image Retained
c20_2021_03_26__15_58_21.png  c20_2021_03_26__15_52_38.png  6149.5              2              Current Image Retained
c20_2021_03_26__16_04_03.png  c20_2021_03_26__15_58_21.png  9342.5              3              Current Image Retained
c20_2021_03_26__16_09_46.png  c20_2021_03_26__16_04_03.png  11167.5             3              Current Image Retained
c20_2021_03_26__16_15_29.png  c20_2021_03_26__16_09_46.png  12259.5             2              Current Image Retained
c20_2021_03_26__16_21_12.png  c20_2021_03_26__16_15_29.png  15602.5             3              Current Image Retained
c20_2021_03_26__16_26_54.png  c20_2021_03_26__16_21_12.png  20825.5             6              Current Image Retained
c20_2021_03_26__16_32_37.png  c20_2021_03_26__16_26_54.png  19795.5             6              Current Image Retained
c20_2021_03_26__16_38_19.png  c20_2021_03_26__16_32_37.png  23681.5             7              Current Image Retained
c20_2021_03_26__16_44_02.png  c20_2021_03_26__16_38_19.png  29330.5             5              Current Image Retained
c20_2021_03_26__16_49_45.png  c20_2021_03_26__16_44_02.png  23874.5             6              Current Image Retained
c20_2021_03_26__16_55_28.png  c20_2021_03_26__16_49_45.png  14438.0             5              Current Image Retained
c20_2021_03_26__17_01_10.png  c20_2021_03_26__16_55_28.png  15077.5             6              Current Image Retained
c20_2021_03_26__17_06_53.png  c20_2021_03_26__17_01_10.png  15328.5             7              Current Image Retained
c20_2021_03_26__17_12_36.png  c20_2021_03_26__17_06_53.png  6714.5              4              Current Image Retained
c20_2021_03_26__17_18_18.png  c20_2021_03_26__17_12_36.png  6461.0              2              Current Image Retained
c20_2021_03_26__17_24_01.png  c20_2021_03_26__17_18_18.png  7694.5              5              Current Image Retained
c20_2021_03_26__17_35_26.png  c20_2021_03_26__17_24_01.png  3005.0              3              Current Image Retained
c20_2021_03_26__17_41_09.png  c20_2021_03_26__17_35_26.png  51814.5             1              Current Image Retained
c20_2021_03_26__17_46_52.png  c20_2021_03_26__17_41_09.png  1275.0              1              Current Image Retained
c20_2021_03_26__17_52_34.png  c20_2021_03_26__17_46_52.png  1296.5              1              Current Image Retained
c20_2021_03_26__17_58_17.png  c20_2021_03_26__17_52_34.png  0.0                 0              Current Image removed
c20_2021_03_26__18_09_43.png  c20_2021_03_26__17_52_34.png  5124.5              3              Current Image Retained
c20_2021_03_26__18_15_25.png  c20_2021_03_26__18_09_43.png  6399.0              2              Current Image Retained
c20_2021_03_26__18_21_08.png  c20_2021_03_26__18_15_25.png  3095.0              1              Current Image Retained
c20_2021_03_26__18_26_50.png  c20_2021_03_26__18_21_08.png  823.5               1              Current Image Retained
c20_2021_03_27__04_48_21.png  c20_2021_03_26__18_26_50.png  1345.5              2              Current Image Retained
c20_2021_03_27__04_54_03.png  c20_2021_03_27__04_48_21.png  558.5               1              Current Image Retained
c20_2021_03_27__04_59_46.png  c20_2021_03_27__04_54_03.png  119649.0            2              Current Image Retained
c20_2021_03_27__05_16_52.png  c20_2021_03_27__04_59_46.png  5020.0              4              Current Image Retained
c20_2021_03_27__06_08_14.png  c20_2021_03_27__05_16_52.png  13357.5             4              Current Image Retained
c20_2021_03_27__07_33_54.png  c20_2021_03_27__06_08_14.png  73728.5             4              Current Image Retained
c20_2021_03_27__07_39_36.png  c20_2021_03_27__07_33_54.png  0.0                 0              Current Image removed
c20_2021_03_27__07_51_01.png  c20_2021_03_27__07_33_54.png  855.5               1              Current Image Retained
c20_2021_03_27__08_02_27.png  c20_2021_03_27__07_51_01.png  3210.0              1              Current Image Retained
c20_2021_03_27__08_08_09.png  c20_2021_03_27__08_02_27.png  1539.0              1              Current Image Retained
c20_2021_03_27__08_48_07.png  c20_2021_03_27__08_08_09.png  2006.0              2              Current Image Retained
c20_2021_03_27__09_10_57.png  c20_2021_03_27__08_48_07.png  14445.0             4              Current Image Retained
c20_2021_03_27__09_39_29.png  c20_2021_03_27__09_10_57.png  0.0                 0              Current Image removed
c20_2021_03_27__09_45_12.png  c20_2021_03_27__09_10_57.png  0.0                 0              Current Image removed
c20_2021_03_27__10_19_27.png  c20_2021_03_27__09_10_57.png  11090.0             4              Current Image Retained
c20_2021_03_27__10_25_09.png  c20_2021_03_27__10_19_27.png  9060.5              2              Current Image Retained
c20_2021_03_27__10_30_52.png  c20_2021_03_27__10_25_09.png  1290.5              1              Current Image Retained
c20_2021_03_27__10_36_34.png  c20_2021_03_27__10_30_52.png  38350.5             5              Current Image Retained
c20_2021_03_27__10_42_17.png  c20_2021_03_27__10_36_34.png  3316.0              2              Current Image Retained
c20_2021_03_27__10_47_59.png  c20_2021_03_27__10_42_17.png  0.0                 0              Current Image removed
c20_2021_03_27__10_53_42.png  c20_2021_03_27__10_42_17.png  2395.0              2              Current Image Retained
c20_2021_03_27__11_56_30.png  c20_2021_03_27__10_53_42.png  12740.5             3              Current Image Retained
c20_2021_03_27__12_02_12.png  c20_2021_03_27__11_56_30.png  8051.5              2              Current Image Retained
c20_2021_03_27__12_13_37.png  c20_2021_03_27__12_02_12.png  0.0                 0              Current Image removed
c20_2021_03_27__12_19_20.png  c20_2021_03_27__12_02_12.png  12954.0             2              Current Image Retained
c20_2021_03_27__12_25_03.png  c20_2021_03_27__12_19_20.png  13833.0             2              Current Image Retained
c20_2021_03_27__12_30_45.png  c20_2021_03_27__12_25_03.png  9967.0              2              Current Image Retained
c20_2021_03_27__12_42_10.png  c20_2021_03_27__12_30_45.png  5629.5              3              Current Image Retained
c20_2021_03_27__13_05_01.png  c20_2021_03_27__12_42_10.png  5443.0              3              Current Image Retained
c20_2021_03_27__13_10_43.png  c20_2021_03_27__13_05_01.png  20410.5             3              Current Image Retained
c20_2021_03_27__13_16_26.png  c20_2021_03_27__13_10_43.png  47014.0             6              Current Image Retained
c20_2021_03_27__13_22_08.png  c20_2021_03_27__13_16_26.png  45900.0             7              Current Image Retained
c20_2021_03_27__13_27_51.png  c20_2021_03_27__13_22_08.png  4553.5              1              Current Image Retained
c20_2021_03_27__13_33_33.png  c20_2021_03_27__13_27_51.png  15383.0             1              Current Image Retained
c20_2021_03_29__20_51_12.png  c20_2021_03_27__13_33_33.png  73225.5             5              Current Image Retained
c20_2021_03_29__20_56_55.png  c20_2021_03_29__20_51_12.png  1344.0              1              Current Image Retained
c20_2021_04_27__11_18_28.png  c20_2021_03_29__20_56_55.png  126200.5            2              Current Image Retained
c20_2021_04_27__11_46_12.png  c20_2021_04_27__11_18_28.png  31249.5             2              Current Image Retained
c20_2021_04_27__11_47_19.png  c20_2021_04_27__11_46_12.png  25428.5             4              Current Image Retained
c20_2021_04_27__11_53_11.png  c20_2021_04_27__11_47_19.png  31624.5             4              Current Image Retained
c20_2021_04_27__11_58_54.png  c20_2021_04_27__11_53_11.png  10509.0             3              Current Image Retained
c20_2021_04_27__12_04_37.png  c20_2021_04_27__11_58_54.png  26867.0             3              Current Image Retained
c20_2021_04_27__12_10_20.png  c20_2021_04_27__12_04_37.png  40613.5             2              Current Image Retained
c20_2021_04_27__12_16_02.png  c20_2021_04_27__12_10_20.png  655.0               1              Current Image Retained
c20_2021_04_27__12_21_45.png  c20_2021_04_27__12_16_02.png  3825.0              5              Current Image Retained
c20_2021_04_27__12_27_28.png  c20_2021_04_27__12_21_45.png  3713.5              4              Current Image Retained
c20_2021_04_27__12_33_10.png  c20_2021_04_27__12_27_28.png  9608.5              5              Current Image Retained
c20_2021_04_27__12_38_53.png  c20_2021_04_27__12_33_10.png  22335.0             5              Current Image Retained
c20_2021_04_27__12_44_37.png  c20_2021_04_27__12_38_53.png  16974.5             2              Current Image Retained
c20_2021_04_27__12_50_19.png  c20_2021_04_27__12_44_37.png  18194.5             4              Current Image Retained
c20_2021_04_27__12_56_02.png  c20_2021_04_27__12_50_19.png  7411.5              2              Current Image Retained
c20_2021_04_27__13_01_45.png  c20_2021_04_27__12_56_02.png  4500.0              4              Current Image Retained
c20_2021_04_27__13_18_54.png  c20_2021_04_27__13_01_45.png  2286.0              2              Current Image Retained
c20_2021_04_27__13_24_36.png  c20_2021_04_27__13_18_54.png  23081.5             1              Current Image Retained
c20_2021_04_27__13_30_19.png  c20_2021_04_27__13_24_36.png  34667.0             2              Current Image Retained
c20_2021_04_27__13_36_02.png  c20_2021_04_27__13_30_19.png  1287.5              1              Current Image Retained
c20_2021_04_27__13_41_44.png  c20_2021_04_27__13_36_02.png  0.0                 0              Current Image removed
c20_2021_04_27__13_47_27.png  c20_2021_04_27__13_36_02.png  0.0                 0              Current Image removed
c20_2021_04_27__13_53_10.png  c20_2021_04_27__13_36_02.png  501.0               1              Current Image Retained
c20_2021_04_27__13_58_52.png  c20_2021_04_27__13_53_10.png  1398.5              2              Current Image Retained
c20_2021_04_27__14_04_35.png  c20_2021_04_27__13_58_52.png  544.5               1              Current Image Retained
c20_2021_04_27__14_10_18.png  c20_2021_04_27__14_04_35.png  2821.0              2              Current Image Retained
c20_2021_04_27__14_16_00.png  c20_2021_04_27__14_10_18.png  2917.0              1              Current Image Retained
c20_2021_04_27__14_21_43.png  c20_2021_04_27__14_16_00.png  12751.5             4              Current Image Retained
c20_2021_04_27__14_27_26.png  c20_2021_04_27__14_21_43.png  7105.0              2              Current Image Retained
c20_2021_04_27__14_33_08.png  c20_2021_04_27__14_27_26.png  10758.0             2              Current Image Retained
c20_2021_04_27__14_38_51.png  c20_2021_04_27__14_33_08.png  24120.0             1              Current Image Retained
c20_2021_04_27__14_44_34.png  c20_2021_04_27__14_38_51.png  24004.0             1              Current Image Retained
c20_2021_04_27__14_50_16.png  c20_2021_04_27__14_44_34.png  933.5               1              Current Image Retained
c20_2021_04_27__14_55_59.png  c20_2021_04_27__14_50_16.png  0.0                 0              Current Image removed
c20_2021_04_27__15_01_42.png  c20_2021_04_27__14_50_16.png  10663.5             3              Current Image Retained
c20_2021_04_27__15_07_24.png  c20_2021_04_27__15_01_42.png  610.0               1              Current Image Retained
c20_2021_04_27__15_13_07.png  c20_2021_04_27__15_07_24.png  2221.0              2              Current Image Retained
c20_2021_04_27__15_18_49.png  c20_2021_04_27__15_13_07.png  1919.5              2              Current Image Retained
c20_2021_04_27__15_24_32.png  c20_2021_04_27__15_18_49.png  2689.0              2              Current Image Retained
c20_2021_04_27__15_30_14.png  c20_2021_04_27__15_24_32.png  969.0               1              Current Image Retained
c20_2021_04_27__15_35_56.png  c20_2021_04_27__15_30_14.png  594.5               1              Current Image Retained
c20_2021_04_27__15_41_39.png  c20_2021_04_27__15_35_56.png  1101.0              1              Current Image Retained
c20_2021_04_27__15_47_21.png  c20_2021_04_27__15_41_39.png  1061.5              1              Current Image Retained
c20_2021_04_27__15_53_04.png  c20_2021_04_27__15_47_21.png  0.0                 0              Current Image removed
c20_2021_04_27__15_58_46.png  c20_2021_04_27__15_47_21.png  8648.5              4              Current Image Retained
c20_2021_04_27__16_04_29.png  c20_2021_04_27__15_58_46.png  1468.5              1              Current Image Retained
c20_2021_04_27__16_10_11.png  c20_2021_04_27__16_04_29.png  2593.5              1              Current Image Retained
c20_2021_04_27__16_15_54.png  c20_2021_04_27__16_10_11.png  3915.0              1              Current Image Retained
c20_2021_04_27__16_21_36.png  c20_2021_04_27__16_15_54.png  7161.5              3              Current Image Retained
c20_2021_04_27__16_27_18.png  c20_2021_04_27__16_21_36.png  10635.0             3              Current Image Retained
c20_2021_04_27__16_33_01.png  c20_2021_04_27__16_27_18.png  18558.0             6              Current Image Retained
c20_2021_04_27__16_38_43.png  c20_2021_04_27__16_33_01.png  19700.5             6              Current Image Retained
c20_2021_04_27__16_44_26.png  c20_2021_04_27__16_38_43.png  18092.5             3              Current Image Retained
c20_2021_04_27__16_50_08.png  c20_2021_04_27__16_44_26.png  28574.5             4              Current Image Retained
c20_2021_04_27__16_55_50.png  c20_2021_04_27__16_50_08.png  36221.5             5              Current Image Retained
c20_2021_04_27__17_01_33.png  c20_2021_04_27__16_55_50.png  40615.5             4              Current Image Retained
c20_2021_04_27__17_07_15.png  c20_2021_04_27__17_01_33.png  45949.5             3              Current Image Retained
c20_2021_04_27__17_12_58.png  c20_2021_04_27__17_07_15.png  47478.5             4              Current Image Retained
c20_2021_04_27__17_18_40.png  c20_2021_04_27__17_12_58.png  41092.0             4              Current Image Retained
c20_2021_04_27__17_24_23.png  c20_2021_04_27__17_18_40.png  43723.0             2              Current Image Retained
c20_2021_04_27__17_30_05.png  c20_2021_04_27__17_24_23.png  45334.5             5              Current Image Retained
c20_2021_04_27__17_35_48.png  c20_2021_04_27__17_30_05.png  23376.0             6              Current Image Retained
c20_2021_04_27__17_41_31.png  c20_2021_04_27__17_35_48.png  16997.0             4              Current Image Retained
c20_2021_04_27__17_47_13.png  c20_2021_04_27__17_41_31.png  11302.5             6              Current Image Retained
c20_2021_04_27__17_52_56.png  c20_2021_04_27__17_47_13.png  5900.5              5              Current Image Retained
c20_2021_04_27__17_58_38.png  c20_2021_04_27__17_52_56.png  5399.5              4              Current Image Retained
c20_2021_04_27__18_04_21.png  c20_2021_04_27__17_58_38.png  14372.5             3              Current Image Retained
c20_2021_04_27__18_10_04.png  c20_2021_04_27__18_04_21.png  4796.0              3              Current Image Retained
c20_2021_04_27__18_15_46.png  c20_2021_04_27__18_10_04.png  651.0               1              Current Image Retained
c20_2021_04_27__18_27_11.png  c20_2021_04_27__18_15_46.png  628.5               1              Current Image Retained
c20_2021_04_27__19_18_33.png  c20_2021_04_27__18_27_11.png  65252.5             3              Current Image Retained
c20_2021_04_28__03_34_38.png  c20_2021_04_27__19_18_33.png  3261.0              1              Current Image Retained
c20_2021_04_28__03_40_20.png  c20_2021_04_28__03_34_38.png  621.0               1              Current Image Retained
c20_2021_04_28__04_20_18.png  c20_2021_04_28__03_40_20.png  81220.5             5              Current Image Retained
c20_2021_04_28__04_26_00.png  c20_2021_04_28__04_20_18.png  0.0                 0              Current Image removed
c20_2021_04_28__04_31_43.png  c20_2021_04_28__04_20_18.png  16390.5             5              Current Image Retained
c20_2021_04_28__04_37_26.png  c20_2021_04_28__04_31_43.png  12215.5             7              Current Image Retained
c20_2021_04_28__04_43_08.png  c20_2021_04_28__04_37_26.png  5961.5              7              Current Image Retained
c20_2021_04_28__04_48_51.png  c20_2021_04_28__04_43_08.png  10865.5             3              Current Image Retained
c20_2021_04_28__04_54_33.png  c20_2021_04_28__04_48_51.png  17652.0             4              Current Image Retained
c20_2021_04_28__05_05_59.png  c20_2021_04_28__04_54_33.png  11604.5             6              Current Image Retained
c20_2021_04_28__05_11_41.png  c20_2021_04_28__05_05_59.png  8361.5              2              Current Image Retained
c20_2021_04_28__05_23_07.png  c20_2021_04_28__05_11_41.png  832.5               1              Current Image Retained
c20_2021_04_28__05_28_50.png  c20_2021_04_28__05_23_07.png  1540.0              1              Current Image Retained
c20_2021_04_28__05_40_15.png  c20_2021_04_28__05_28_50.png  1584.5              1              Current Image Retained
c20_2021_04_28__05_45_58.png  c20_2021_04_28__05_40_15.png  0.0                 0              Current Image removed
c20_2021_04_28__05_57_23.png  c20_2021_04_28__05_40_15.png  634.0               1              Current Image Retained
c20_2021_04_28__06_03_06.png  c20_2021_04_28__05_57_23.png  16936.0             2              Current Image Retained
c20_2021_04_28__06_08_49.png  c20_2021_04_28__06_03_06.png  34266.5             3              Current Image Retained
c20_2021_04_28__06_14_32.png  c20_2021_04_28__06_08_49.png  6176.0              2              Current Image Retained
c20_2021_04_28__06_20_14.png  c20_2021_04_28__06_14_32.png  3320.0              2              Current Image Retained
c20_2021_04_28__06_25_57.png  c20_2021_04_28__06_20_14.png  3101.0              2              Current Image Retained
c20_2021_04_28__06_37_22.png  c20_2021_04_28__06_25_57.png  776.5               1              Current Image Retained
c20_2021_04_28__06_43_05.png  c20_2021_04_28__06_37_22.png  29043.0             3              Current Image Retained
c20_2021_04_28__06_48_48.png  c20_2021_04_28__06_43_05.png  2484.5              1              Current Image Retained
c20_2021_04_28__07_00_13.png  c20_2021_04_28__06_48_48.png  2735.0              1              Current Image Retained
c20_2021_04_28__09_11_33.png  c20_2021_04_28__07_00_13.png  5969.0              3              Current Image Retained
c20_2021_04_28__09_51_31.png  c20_2021_04_28__09_11_33.png  0.0                 0              Current Image removed
c20_2021_04_28__10_25_47.png  c20_2021_04_28__09_11_33.png  1385.0              1              Current Image Retained
c20_2021_04_28__10_31_30.png  c20_2021_04_28__10_25_47.png  0.0                 0              Current Image removed
c20_2021_04_28__10_37_13.png  c20_2021_04_28__10_25_47.png  2034.5              3              Current Image Retained
